time,freq,imp,phase
2019/11/14 13:03:48.783,20.0,7444.678471,-82.72700592
2019/11/14 13:03:50.164,30.0,5114.424223,-83.02327297
2019/11/14 13:03:51.367,40.0,3920.686211,-83.29050992
2019/11/14 13:03:52.352,50.0,3181.207434,-83.26413288
2019/11/14 13:03:53.215,60.0,2683.329409,-83.22937448
2019/11/14 13:03:54.161,70.0,2322.76603,-83.34488039
2019/11/14 13:03:54.913,80.0,2049.999564,-83.34089403
2019/11/14 13:03:55.646,90.0,1835.352498,-83.27004773
2019/11/14 13:03:56.247,100.0,1663.20112,-83.27096519
2019/11/14 13:03:56.715,112.2018454301963,1494.331427,-83.23181719
2019/11/14 13:03:57.172,125.89254117941675,1340.726767,-83.12985056
2019/11/14 13:03:57.581,141.2537544622754,1202.484176,-83.01187673
2019/11/14 13:03:57.943,158.48931924611142,1079.634594,-82.87332561
2019/11/14 13:03:58.309,177.82794100389228,969.126245,-82.69175265
2019/11/14 13:03:58.664,199.52623149688787,870.1155989,-82.50283583
2019/11/14 13:03:59.050,223.872113856834,780.9261216,-82.28113027
2019/11/14 13:03:59.361,251.18864315095797,700.895856,-82.02176063
2019/11/14 13:03:59.671,281.8382931264455,629.325058,-81.71665913
2019/11/14 13:03:59.976,316.22776601683796,565.314693,-81.38228001
2019/11/14 13:04:00.265,354.8133892335753,507.9275112,-80.98696628
2019/11/14 13:04:00.545,398.1071705534973,456.6287336,-80.56416452
2019/11/14 13:04:00.825,446.683592150963,410.7019582,-80.07825313
2019/11/14 13:04:01.088,501.18723362727246,369.4917425,-79.55898079
2019/11/14 13:04:01.363,562.341325190349,332.7650941,-78.98523946
2019/11/14 13:04:01.621,630.957344480193,299.9936394,-78.35592573
2019/11/14 13:04:01.882,707.945784384138,270.6007626,-77.70305925
2019/11/14 13:04:02.168,794.3282347242813,244.302083,-76.95473703
2019/11/14 13:04:02.420,891.2509381337459,220.8750935,-76.20466697
2019/11/14 13:04:02.647,1000.0,199.9205422,-75.44735638
2019/11/14 13:04:02.821,1122.018454301963,181.2123699,-74.62384346
2019/11/14 13:04:03.008,1258.9254117941675,164.5224452,-73.80224829
2019/11/14 13:04:03.177,1412.5375446227554,149.3791199,-72.95841684
2019/11/14 13:04:03.354,1584.893192461114,135.9034348,-72.10899397
2019/11/14 13:04:03.537,1778.2794100389228,123.7333979,-71.26088866
2019/11/14 13:04:03.699,1995.2623149688789,112.7013523,-70.38756316
2019/11/14 13:04:03.885,2238.72113856834,102.7319045,-69.48563742
2019/11/14 13:04:04.048,2511.886431509582,93.68726999,-68.56332872
2019/11/14 13:04:04.237,2818.382931264455,85.46395689,-67.5849582
2019/11/14 13:04:04.405,3162.2776601683795,78.03405756,-66.55545828
2019/11/14 13:04:04.567,3548.133892335753,71.25840724,-65.43792373
2019/11/14 13:04:04.728,3981.0717055349733,65.14491657,-64.22830015
2019/11/14 13:04:04.893,4466.835921509635,59.59751864,-62.90689998
