time,freq,imp,phase
2019/11/14 13:42:22.360,20.0,10672.38847,-82.15478325
2019/11/14 13:42:23.735,30.0,7340.64622,-82.89345824
2019/11/14 13:42:25.169,40.0,5627.043709,-83.42145875
2019/11/14 13:42:26.153,50.0,4558.509597,-83.59800419
2019/11/14 13:42:27.016,60.0,3839.143549,-83.7639822
2019/11/14 13:42:27.823,70.0,3321.933628,-83.98805488
2019/11/14 13:42:28.563,80.0,2927.6809,-84.09658483
2019/11/14 13:42:29.191,90.0,2619.189753,-84.16897301
2019/11/14 13:42:29.985,100.0,2370.007722,-84.23507498
2019/11/14 13:42:30.450,112.2018454301963,2124.603384,-84.22754881
2019/11/14 13:42:30.907,125.89254117941675,1903.063928,-84.27985611
2019/11/14 13:42:31.315,141.2537544622754,1704.965667,-84.27897968
2019/11/14 13:42:31.677,158.48931924611142,1528.051674,-84.24871774
2019/11/14 13:42:32.043,177.82794100389228,1369.407902,-84.1842758
2019/11/14 13:42:32.398,199.52623149688787,1226.566123,-84.1029727
2019/11/14 13:42:32.731,223.872113856834,1098.687246,-83.98271319
2019/11/14 13:42:33.054,251.18864315095797,984.4990299,-83.83861123
2019/11/14 13:42:33.365,281.8382931264455,882.188572,-83.64561986
2019/11/14 13:42:33.694,316.22776601683796,790.3374811,-83.4362018
2019/11/14 13:42:33.983,354.8133892335753,708.2407357,-83.1736705
2019/11/14 13:42:34.263,398.1071705534973,634.7312884,-82.8777561
2019/11/14 13:42:34.543,446.683592150963,569.0276415,-82.54233277
2019/11/14 13:42:34.806,501.18723362727246,510.3108831,-82.14275709
2019/11/14 13:42:35.080,562.341325190349,457.8562911,-81.69725816
2019/11/14 13:42:35.338,630.957344480193,411.0756896,-81.21785033
2019/11/14 13:42:35.599,707.945784384138,369.3444717,-80.66960013
2019/11/14 13:42:35.837,794.3282347242813,331.940823,-80.06281327
2019/11/14 13:42:36.082,891.2509381337459,298.6905532,-79.40387348
2019/11/14 13:42:36.322,1000.0,269.0247463,-78.71390017
2019/11/14 13:42:36.537,1122.018454301963,242.5554529,-77.98123645
