time,freq,imp,phase
2019/11/14 13:30:24.837,20.0,6846.693465,-83.99697591
2019/11/14 13:30:26.219,30.0,4677.756228,-83.94899402
2019/11/14 13:30:27.423,40.0,3574.216315,-83.77534011
2019/11/14 13:30:28.407,50.0,2894.823935,-83.69209878
2019/11/14 13:30:29.271,60.0,2438.91881,-83.61572693
2019/11/14 13:30:30.217,70.0,2110.72124,-83.39575298
2019/11/14 13:30:30.953,80.0,1863.759926,-83.24626237
2019/11/14 13:30:31.685,90.0,1669.189787,-83.08644119
2019/11/14 13:30:32.382,100.0,1513.700794,-82.88854576
2019/11/14 13:30:32.838,112.2018454301963,1358.176857,-82.71395221
2019/11/14 13:30:33.295,125.89254117941675,1221.032071,-82.53069495
2019/11/14 13:30:33.703,141.2537544622754,1096.987507,-82.3126109
2019/11/14 13:30:34.065,158.48931924611142,986.2190965,-82.07351223
2019/11/14 13:30:34.431,177.82794100389228,886.9419131,-81.82814843
2019/11/14 13:30:34.843,199.52623149688787,797.4207146,-81.55352933
2019/11/14 13:30:35.170,223.872113856834,717.5626229,-81.23833682
2019/11/14 13:30:35.480,251.18864315095797,645.3527699,-80.8916353
2019/11/14 13:30:35.776,281.8382931264455,581.0901972,-80.56100984
2019/11/14 13:30:36.072,316.22776601683796,523.1062389,-80.17368645
2019/11/14 13:30:36.366,354.8133892335753,471.060017,-79.75784395
2019/11/14 13:30:36.651,398.1071705534973,424.4980019,-79.31754261
2019/11/14 13:30:36.901,446.683592150963,382.7776798,-78.83646335
2019/11/14 13:30:37.161,501.18723362727246,345.2433398,-78.32709788
2019/11/14 13:30:37.435,562.341325190349,311.7385764,-77.78312114
2019/11/14 13:30:37.693,630.957344480193,281.6737006,-77.17346723
2019/11/14 13:30:37.953,707.945784384138,254.5882911,-76.56414719
2019/11/14 13:30:38.240,794.3282347242813,230.4601617,-75.93530431
2019/11/14 13:30:38.492,891.2509381337459,208.8004962,-75.29121218
2019/11/14 13:30:38.720,1000.0,189.336902,-74.62663069
2019/11/14 13:30:38.894,1122.018454301963,171.8113558,-73.93985386
2019/11/14 13:30:39.082,1258.9254117941675,156.0605772,-73.23836247
2019/11/14 13:30:39.250,1412.5375446227554,141.7684163,-72.5139846
2019/11/14 13:30:39.427,1584.893192461114,128.906778,-71.78917783
2019/11/14 13:30:39.610,1778.2794100389228,117.2470198,-71.02928104
2019/11/14 13:30:39.772,1995.2623149688789,106.6712594,-70.23120599
2019/11/14 13:30:39.958,2238.72113856834,97.04568284,-69.36269373
2019/11/14 13:30:40.122,2511.886431509582,88.35549222,-68.43132153
2019/11/14 13:30:40.310,2818.382931264455,80.50842918,-67.43447124
2019/11/14 13:30:40.470,3162.2776601683795,73.37822229,-66.32308527
2019/11/14 13:30:40.639,3548.133892335753,66.94098118,-65.10286072
2019/11/14 13:30:40.801,3981.0717055349733,61.16229875,-63.76274169
2019/11/14 13:30:40.967,4466.835921509635,55.95835238,-62.30942069
2019/11/14 13:30:41.137,5011.872336272725,51.29071312,-60.73682394
2019/11/14 13:30:41.305,5623.413251903491,47.12154647,-59.02312798
2019/11/14 13:30:41.469,6309.57344480193,43.38325565,-57.18055675
2019/11/14 13:30:41.637,7079.457843841381,40.0635899,-55.22623653
2019/11/14 13:30:41.801,7943.282347242822,37.11480735,-53.15753837
2019/11/14 13:30:41.967,8912.509381337459,34.48877059,-50.97709098
2019/11/14 13:30:42.121,10000.0,32.17369287,-48.68848247
2019/11/14 13:30:42.292,11220.184543019654,30.1324591,-46.32948931
2019/11/14 13:30:42.437,12589.254117941662,28.33886915,-43.88067798
2019/11/14 13:30:42.587,14125.375446227554,26.76289424,-41.38680266
2019/11/14 13:30:42.739,15848.93192461114,25.40392976,-38.86668096
2019/11/14 13:30:42.884,17782.794100389227,24.22640476,-36.32342404
2019/11/14 13:30:43.038,19952.62314968883,23.20759063,-33.80164077
2019/11/14 13:30:43.189,22387.21138568338,22.33155574,-31.32342145
2019/11/14 13:30:43.336,25118.864315095823,21.58394264,-28.90812157
2019/11/14 13:30:43.486,28183.82931264455,20.95598735,-26.58890584
2019/11/14 13:30:43.639,31622.776601683792,20.42728867,-24.37071823
2019/11/14 13:30:43.789,35481.3389233576,19.98238943,-22.26620935
2019/11/14 13:30:43.937,39810.71705534969,19.60490174,-20.29359144
2019/11/14 13:30:44.089,44668.359215096345,19.29555612,-18.44751466
2019/11/14 13:30:44.236,50118.72336272725,19.03482847,-16.74039264
2019/11/14 13:30:44.386,56234.13251903491,18.82024068,-15.17772901
2019/11/14 13:30:44.539,63095.73444801943,18.6383919,-13.7196461
2019/11/14 13:30:44.684,70794.57843841374,18.48596164,-12.41276889
2019/11/14 13:30:44.833,79432.82347242821,18.36672531,-11.22567701
2019/11/14 13:30:44.989,89125.0938133746,18.26453092,-10.13629838
2019/11/14 13:30:45.132,100000.0,18.1784406,-9.158106608
2019/11/14 13:30:45.268,112201.84543019652,18.10669,-8.285925404
2019/11/14 13:30:45.437,125892.54117941661,18.049953,-7.485195426
2019/11/14 13:30:45.584,141253.75446227554,18.00250412,-6.786317045
2019/11/14 13:30:45.733,158489.3192461114,17.95714019,-6.152685179
2019/11/14 13:30:45.889,177827.94100389228,17.92112211,-5.609811599
2019/11/14 13:30:46.032,199526.2314968883,17.89149513,-5.096724446
2019/11/14 13:30:46.168,223872.11385683378,17.86548332,-4.662577118
2019/11/14 13:30:46.337,251188.6431509582,17.84786125,-4.276332341
2019/11/14 13:30:46.484,281838.2931264455,17.82704067,-3.95392802
2019/11/14 13:30:46.633,316227.7660168379,17.81389076,-3.664539015
2019/11/14 13:30:46.789,354813.389233576,17.80396306,-3.425080861
2019/11/14 13:30:46.932,398107.1705534969,17.78945947,-3.215014371
2019/11/14 13:30:47.069,446683.5921509635,17.7811393,-3.050516146
2019/11/14 13:30:47.237,501187.2336272725,17.78049537,-2.916712649
2019/11/14 13:30:47.384,562341.3251903491,17.77006744,-2.830986057
2019/11/14 13:30:47.533,630957.3444801943,17.76627363,-2.771859543
2019/11/14 13:30:47.689,707945.7843841374,17.76525857,-2.751681144
2019/11/14 13:30:47.832,794328.2347242822,17.76933164,-2.751480963
2019/11/14 13:30:47.968,891250.9381337459,17.76862794,-2.776370652
2019/11/14 13:30:48.137,1000000.0,17.77230363,-2.888181703
