time,freq,imp,phase
2019/11/14 13:04:35.733,20.0,7599.647958,-83.22923346
2019/11/14 13:04:37.113,30.0,5209.653025,-83.53822255
2019/11/14 13:04:38.316,40.0,3975.496907,-83.58921628
2019/11/14 13:04:39.300,50.0,3230.393491,-83.77448783
2019/11/14 13:04:40.164,60.0,2722.465082,-83.8655318
2019/11/14 13:04:41.110,70.0,2354.401542,-83.76492478
2019/11/14 13:04:41.847,80.0,2076.990072,-83.76595278
2019/11/14 13:04:42.578,90.0,1858.511041,-83.71983017
2019/11/14 13:04:43.181,100.0,1683.844822,-83.66180948
2019/11/14 13:04:43.649,112.2018454301963,1510.799087,-83.55564601
2019/11/14 13:04:44.106,125.89254117941675,1354.727475,-83.50357465
2019/11/14 13:04:44.514,141.2537544622754,1215.140394,-83.38954292
2019/11/14 13:04:44.876,158.48931924611142,1090.479594,-83.24644378
2019/11/14 13:04:45.243,177.82794100389228,978.2425482,-83.07509032
2019/11/14 13:04:45.597,199.52623149688787,878.1143509,-82.86724711
2019/11/14 13:04:45.984,223.872113856834,787.3378161,-82.63022642
2019/11/14 13:04:46.294,251.18864315095797,706.5853297,-82.36071984
2019/11/14 13:04:46.605,281.8382931264455,634.3393111,-82.04451631
2019/11/14 13:04:46.909,316.22776601683796,569.4058764,-81.70177584
2019/11/14 13:04:47.199,354.8133892335753,511.443456,-81.31469738
2019/11/14 13:04:47.479,398.1071705534973,459.5343552,-80.86758525
2019/11/14 13:04:47.759,446.683592150963,413.1145008,-80.39660848
2019/11/14 13:04:48.022,501.18723362727246,371.5284675,-79.84590267
2019/11/14 13:04:48.296,562.341325190349,334.5149245,-79.2573497
2019/11/14 13:04:48.554,630.957344480193,301.3617041,-78.65114992
2019/11/14 13:04:48.815,707.945784384138,271.6817905,-77.95476856
2019/11/14 13:04:49.101,794.3282347242813,245.3177017,-77.23450819
2019/11/14 13:04:49.354,891.2509381337459,221.7263652,-76.46941878
2019/11/14 13:04:49.581,1000.0,200.6530807,-75.67740289
2019/11/14 13:04:49.754,1122.018454301963,181.8493174,-74.8669093
2019/11/14 13:04:49.942,1258.9254117941675,165.0208862,-74.03681015
2019/11/14 13:04:50.110,1412.5375446227554,149.8169986,-73.16947431
2019/11/14 13:04:50.287,1584.893192461114,136.2784677,-72.31318956
2019/11/14 13:04:50.470,1778.2794100389228,124.0268735,-71.4355304
2019/11/14 13:04:50.632,1995.2623149688789,112.9623693,-70.57022683
2019/11/14 13:04:50.818,2238.72113856834,102.9266723,-69.67135094
2019/11/14 13:04:50.981,2511.886431509582,93.83917186,-68.74834279
2019/11/14 13:04:51.181,2818.382931264455,85.60495196,-67.75633511
2019/11/14 13:04:51.369,3162.2776601683795,78.12897303,-66.72334386
2019/11/14 13:04:51.532,3548.133892335753,71.34250223,-65.59812235
2019/11/14 13:04:51.718,3981.0717055349733,65.18741921,-64.37956148
2019/11/14 13:04:51.876,4466.835921509635,59.62832753,-63.05680252
2019/11/14 13:04:52.070,5011.872336272725,54.62125863,-61.61468293
2019/11/14 13:04:52.232,5623.413251903491,50.11888139,-60.04285826
2019/11/14 13:04:52.395,6309.57344480193,46.08012212,-58.33017892
2019/11/14 13:04:52.563,7079.457843841381,42.46751163,-56.50407743
2019/11/14 13:04:52.727,7943.282347242822,39.242363,-54.55904915
2019/11/14 13:04:52.893,8912.509381337459,36.36972038,-52.47794467
2019/11/14 13:04:53.049,10000.0,33.82681942,-50.27944309
2019/11/14 13:04:53.196,11220.184543019654,31.57307843,-47.9735602
2019/11/14 13:04:53.347,12589.254117941662,29.58903628,-45.57446885
2019/11/14 13:04:53.499,14125.375446227554,27.84605385,-43.08467491
2019/11/14 13:04:53.646,15848.93192461114,26.33466667,-40.56393726
2019/11/14 13:04:53.794,17782.794100389227,25.02307777,-38.01401531
2019/11/14 13:04:53.949,19952.62314968883,23.89344637,-35.45108668
2019/11/14 13:04:54.096,22387.21138568338,22.91434215,-32.89820432
2019/11/14 13:04:54.245,25118.864315095823,22.08862422,-30.39258846
2019/11/14 13:04:54.399,28183.82931264455,21.38776857,-27.97639543
2019/11/14 13:04:54.545,31622.776601683792,20.79661449,-25.63928501
2019/11/14 13:04:54.699,35481.3389233576,20.30228256,-23.41770551
2019/11/14 13:04:54.849,39810.71705534969,19.88647136,-21.3312851
2019/11/14 13:04:54.996,44668.359215096345,19.54427546,-19.36039241
2019/11/14 13:04:55.146,50118.72336272725,19.25923827,-17.53268093
2019/11/14 13:04:55.300,56234.13251903491,19.02400688,-15.84001974
2019/11/14 13:04:55.444,63095.73444801943,18.83419446,-14.30223204
2019/11/14 13:04:55.594,70794.57843841374,18.67314076,-12.87830867
2019/11/14 13:04:55.749,79432.82347242821,18.54475927,-11.57664044
2019/11/14 13:04:55.892,89125.0938133746,18.43858633,-10.40890718
2019/11/14 13:04:56.042,100000.0,18.3471724,-9.33830128
2019/11/14 13:04:56.203,112201.84543019652,18.27904993,-8.39269665
2019/11/14 13:04:56.340,125892.54117941661,18.22098303,-7.519137109
2019/11/14 13:04:56.479,141253.75446227554,18.17373313,-6.737673622
2019/11/14 13:04:56.649,158489.3192461114,18.13180987,-6.035934361
2019/11/14 13:04:56.792,177827.94100389228,18.1022267,-5.417357165
