time,freq,imp,phase
2019/11/14 13:32:22.142,20.0,6952.734502,-84.19267559
2019/11/14 13:32:23.518,30.0,4747.297788,-84.14670534
2019/11/14 13:32:24.722,40.0,3615.105712,-83.95154878
2019/11/14 13:32:25.707,50.0,2934.401799,-83.91144106
2019/11/14 13:32:26.570,60.0,2474.561458,-83.82486431
2019/11/14 13:32:27.516,70.0,2138.166142,-83.58653592
2019/11/14 13:32:28.252,80.0,1887.230236,-83.42394712
2019/11/14 13:32:28.984,90.0,1689.636831,-83.25023858
2019/11/14 13:32:29.681,100.0,1531.438366,-83.07541328
2019/11/14 13:32:30.138,112.2018454301963,1374.452068,-82.88371554
2019/11/14 13:32:30.594,125.89254117941675,1235.379518,-82.7246377
2019/11/14 13:32:30.993,141.2537544622754,1109.51501,-82.48327872
2019/11/14 13:32:31.365,158.48931924611142,997.140172,-82.24366783
2019/11/14 13:32:31.730,177.82794100389228,896.3923599,-81.97511591
2019/11/14 13:32:32.142,199.52623149688787,806.1465295,-81.71020773
2019/11/14 13:32:32.469,223.872113856834,724.5239275,-81.40224218
2019/11/14 13:32:32.780,251.18864315095797,651.8718969,-81.07424839
2019/11/14 13:32:33.076,281.8382931264455,586.608512,-80.72257072
2019/11/14 13:32:33.372,316.22776601683796,528.0317038,-80.33816342
2019/11/14 13:32:33.666,354.8133892335753,475.5226172,-79.93000167
2019/11/14 13:32:33.950,398.1071705534973,428.3486429,-79.49450489
2019/11/14 13:32:34.201,446.683592150963,386.0376054,-79.00609066
2019/11/14 13:32:34.460,501.18723362727246,348.1641853,-78.50234231
2019/11/14 13:32:34.734,562.341325190349,314.3449698,-77.95856811
2019/11/14 13:32:34.993,630.957344480193,283.8136796,-77.36807035
2019/11/14 13:32:35.253,707.945784384138,256.6714342,-76.79041094
2019/11/14 13:32:35.540,794.3282347242813,232.2459189,-76.12182792
2019/11/14 13:32:35.792,891.2509381337459,210.3305866,-75.45250169
2019/11/14 13:32:36.015,1000.0,190.6818804,-74.80060889
2019/11/14 13:32:36.192,1122.018454301963,173.0172993,-74.10163323
2019/11/14 13:32:36.380,1258.9254117941675,157.1412248,-73.40183808
2019/11/14 13:32:36.549,1412.5375446227554,142.7086705,-72.68940897
2019/11/14 13:32:36.726,1584.893192461114,129.7358615,-71.96074678
2019/11/14 13:32:36.909,1778.2794100389228,117.9951311,-71.20492118
2019/11/14 13:32:37.070,1995.2623149688789,107.3176427,-70.40204611
2019/11/14 13:32:37.256,2238.72113856834,97.62223851,-69.545593
2019/11/14 13:32:37.420,2511.886431509582,88.84868352,-68.62458811
2019/11/14 13:32:37.608,2818.382931264455,80.91830462,-67.6280081
2019/11/14 13:32:37.769,3162.2776601683795,73.75006864,-66.51293775
2019/11/14 13:32:37.938,3548.133892335753,67.26613795,-65.30117494
2019/11/14 13:32:38.100,3981.0717055349733,61.43133232,-63.96431945
2019/11/14 13:32:38.266,4466.835921509635,56.18510244,-62.51020807
2019/11/14 13:32:38.435,5011.872336272725,51.4814014,-60.92604534
2019/11/14 13:32:38.604,5623.413251903491,47.28655062,-59.21794097
2019/11/14 13:32:38.768,6309.57344480193,43.52040807,-57.38306329
2019/11/14 13:32:38.935,7079.457843841381,40.18110696,-55.42325543
2019/11/14 13:32:39.099,7943.282347242822,37.20478294,-53.3497415
2019/11/14 13:32:39.266,8912.509381337459,34.56595037,-51.16924451
2019/11/14 13:32:39.419,10000.0,32.23719825,-48.88733482
2019/11/14 13:32:39.590,11220.184543019654,30.17772889,-46.50186289
2019/11/14 13:32:39.736,12589.254117941662,28.37311131,-44.04127338
2019/11/14 13:32:39.886,14125.375446227554,26.78958348,-41.53477189
2019/11/14 13:32:40.038,15848.93192461114,25.41922189,-39.01975707
2019/11/14 13:32:40.183,17782.794100389227,24.2376042,-36.46493452
2019/11/14 13:32:40.336,19952.62314968883,23.21247802,-33.94142435
2019/11/14 13:32:40.488,22387.21138568338,22.33271953,-31.44330873
2019/11/14 13:32:40.634,25118.864315095823,21.58646972,-29.02249513
2019/11/14 13:32:40.785,28183.82931264455,20.95436775,-26.69063981
2019/11/14 13:32:40.938,31622.776601683792,20.42321572,-24.45901292
2019/11/14 13:32:41.087,35481.3389233576,19.97542332,-22.34248777
2019/11/14 13:32:41.236,39810.71705534969,19.59826433,-20.35996817
2019/11/14 13:32:41.389,44668.359215096345,19.28723053,-18.51211597
2019/11/14 13:32:41.535,50118.72336272725,19.02519012,-16.78528189
2019/11/14 13:32:41.685,56234.13251903491,18.81141803,-15.22003159
2019/11/14 13:32:41.839,63095.73444801943,18.63435555,-13.77161374
2019/11/14 13:32:41.984,70794.57843841374,18.47921462,-12.44833403
2019/11/14 13:32:42.133,79432.82347242821,18.3538073,-11.24575059
2019/11/14 13:32:42.289,89125.0938133746,18.25684047,-10.16490494
2019/11/14 13:32:42.431,100000.0,18.17096869,-9.175763945
2019/11/14 13:32:42.567,112201.84543019652,18.10421613,-8.298321694
2019/11/14 13:32:42.736,125892.54117941661,18.04221211,-7.508061662
2019/11/14 13:32:42.884,141253.75446227554,17.99199639,-6.795533233
2019/11/14 13:32:43.033,158489.3192461114,17.95050293,-6.170661818
2019/11/14 13:32:43.189,177827.94100389228,17.91155307,-5.606859325
2019/11/14 13:32:43.331,199526.2314968883,17.88430366,-5.115273608
2019/11/14 13:32:43.467,223872.11385683378,17.86107599,-4.661956473
2019/11/14 13:32:43.636,251188.6431509582,17.84106519,-4.287043842
2019/11/14 13:32:43.783,281838.2931264455,17.82104566,-3.944960051
2019/11/14 13:32:43.933,316227.7660168379,17.80788028,-3.669732906
2019/11/14 13:32:44.089,354813.389233576,17.79744452,-3.424786889
2019/11/14 13:32:44.231,398107.1705534969,17.78083976,-3.220511816
2019/11/14 13:32:44.368,446683.5921509635,17.77574096,-3.047257382
2019/11/14 13:32:44.536,501187.2336272725,17.76817123,-2.928199638
2019/11/14 13:32:44.684,562341.3251903491,17.76357485,-2.840862881
2019/11/14 13:32:44.833,630957.3444801943,17.7635207,-2.784144256
2019/11/14 13:32:44.988,707945.7843841374,17.75816292,-2.764490933
2019/11/14 13:32:45.131,794328.2347242822,17.76165645,-2.75600898
2019/11/14 13:32:45.268,891250.9381337459,17.76261844,-2.789386848
2019/11/14 13:32:45.436,1000000.0,17.76719953,-2.879157991
