time,freq,imp,phase
2019/11/14 13:05:46.133,20.0,7796.667575,-83.90150783
2019/11/14 13:05:47.513,30.0,5328.294193,-84.12541025
2019/11/14 13:05:48.716,40.0,4064.998855,-84.14108017
2019/11/14 13:05:49.700,50.0,3291.041118,-84.30729044
2019/11/14 13:05:50.563,60.0,2769.101068,-84.32382011
2019/11/14 13:05:51.370,70.0,2395.803394,-84.29590792
2019/11/14 13:05:52.237,80.0,2111.479529,-84.26004105
2019/11/14 13:05:52.962,90.0,1888.288398,-84.19949535
2019/11/14 13:05:53.659,100.0,1708.308419,-84.16130528
2019/11/14 13:05:54.115,112.2018454301963,1532.955739,-84.08833149
2019/11/14 13:05:54.572,125.89254117941675,1374.08231,-83.98971674
2019/11/14 13:05:54.980,141.2537544622754,1231.111296,-83.84543622
2019/11/14 13:05:55.343,158.48931924611142,1103.842969,-83.68022661
2019/11/14 13:05:55.709,177.82794100389228,990.046076,-83.52134365
2019/11/14 13:05:56.064,199.52623149688787,887.4947526,-83.27551681
2019/11/14 13:05:56.450,223.872113856834,795.8058497,-83.05208465
2019/11/14 13:05:56.761,251.18864315095797,713.8709845,-82.76556338
2019/11/14 13:05:57.071,281.8382931264455,640.5411036,-82.43017508
2019/11/14 13:05:57.376,316.22776601683796,574.7682272,-82.08795801
2019/11/14 13:05:57.665,354.8133892335753,515.8753995,-81.69051016
2019/11/14 13:05:57.945,398.1071705534973,463.3118256,-81.2347884
2019/11/14 13:05:58.225,446.683592150963,416.2339464,-80.72758422
2019/11/14 13:05:58.488,501.18723362727246,374.2182861,-80.1880972
2019/11/14 13:05:58.762,562.341325190349,336.7427453,-79.60042563
2019/11/14 13:05:59.021,630.957344480193,303.1544665,-78.94160368
2019/11/14 13:05:59.281,707.945784384138,273.3477651,-78.24322543
2019/11/14 13:05:59.567,794.3282347242813,246.7138618,-77.53860551
2019/11/14 13:05:59.820,891.2509381337459,222.8338049,-76.74923714
2019/11/14 13:06:00.047,1000.0,201.6291193,-75.94713959
2019/11/14 13:06:00.220,1122.018454301963,182.6252476,-75.12116336
2019/11/14 13:06:00.408,1258.9254117941675,165.6484344,-74.28829145
2019/11/14 13:06:00.576,1412.5375446227554,150.3874655,-73.41381227
2019/11/14 13:06:00.753,1584.893192461114,136.7457264,-72.54893479
2019/11/14 13:06:00.936,1778.2794100389228,124.4172697,-71.67710355
2019/11/14 13:06:01.098,1995.2623149688789,113.326235,-70.79013289
2019/11/14 13:06:01.284,2238.72113856834,103.2029993,-69.88192147
2019/11/14 13:06:01.447,2511.886431509582,94.08618857,-68.94815625
2019/11/14 13:06:01.636,2818.382931264455,85.81970401,-67.96651729
2019/11/14 13:06:01.796,3162.2776601683795,78.27769394,-66.92554152
2019/11/14 13:06:01.965,3548.133892335753,71.4541328,-65.79395121
2019/11/14 13:06:02.127,3981.0717055349733,65.28219868,-64.56135077
2019/11/14 13:06:02.293,4466.835921509635,59.70914816,-63.23625628
2019/11/14 13:06:02.463,5011.872336272725,54.6753075,-61.77543572
2019/11/14 13:06:02.631,5623.413251903491,50.15118397,-60.20269986
2019/11/14 13:06:02.795,6309.57344480193,46.10290504,-58.49288842
2019/11/14 13:06:02.962,7079.457843841381,42.47543009,-56.65386683
2019/11/14 13:06:03.127,7943.282347242822,39.24088604,-54.69301638
2019/11/14 13:06:03.293,8912.509381337459,36.36726382,-52.59200275
2019/11/14 13:06:03.446,10000.0,33.81479082,-50.38700545
2019/11/14 13:06:03.618,11220.184543019654,31.55915695,-48.07883179
2019/11/14 13:06:03.763,12589.254117941662,29.57537534,-45.65667471
2019/11/14 13:06:03.913,14125.375446227554,27.83137191,-43.17145306
2019/11/14 13:06:04.066,15848.93192461114,26.31195862,-40.63367405
2019/11/14 13:06:04.210,17782.794100389227,25.00647126,-38.07541217
2019/11/14 13:06:04.363,19952.62314968883,23.87631504,-35.49353389
2019/11/14 13:06:04.515,22387.21138568338,22.89667842,-32.93745912
2019/11/14 13:06:04.661,25118.864315095823,22.06666023,-30.42001149
2019/11/14 13:06:04.812,28183.82931264455,21.3682787,-27.9951531
2019/11/14 13:06:04.965,31622.776601683792,20.78137797,-25.65706077
2019/11/14 13:06:05.115,35481.3389233576,20.28568779,-23.42725305
2019/11/14 13:06:05.263,39810.71705534969,19.87006789,-21.33224399
2019/11/14 13:06:05.415,44668.359215096345,19.53444814,-19.35896036
2019/11/14 13:06:05.562,50118.72336272725,19.24549402,-17.52915323
2019/11/14 13:06:05.712,56234.13251903491,19.01533482,-15.85545434
2019/11/14 13:06:05.866,63095.73444801943,18.82192915,-14.29390418
2019/11/14 13:06:06.010,70794.57843841374,18.66740128,-12.85897503
2019/11/14 13:06:06.159,79432.82347242821,18.53665507,-11.57123147
2019/11/14 13:06:06.315,89125.0938133746,18.4271328,-10.40204063
2019/11/14 13:06:06.458,100000.0,18.33999062,-9.328737338
2019/11/14 13:06:06.594,112201.84543019652,18.27480456,-8.379426969
2019/11/14 13:06:06.763,125892.54117941661,18.21403124,-7.503108669
2019/11/14 13:06:06.910,141253.75446227554,18.16576624,-6.725973756
2019/11/14 13:06:07.059,158489.3192461114,18.13004428,-6.031081312
2019/11/14 13:06:07.215,177827.94100389228,18.09570012,-5.407486515
2019/11/14 13:06:07.357,199526.2314968883,18.06737621,-4.828169
2019/11/14 13:06:07.494,223872.11385683378,18.05102857,-4.337242243
2019/11/14 13:06:07.663,251188.6431509582,18.03263927,-3.876005126
2019/11/14 13:06:07.810,281838.2931264455,18.02030214,-3.470368465
2019/11/14 13:06:07.959,316227.7660168379,18.00367843,-3.110869079
2019/11/14 13:06:08.115,354813.389233576,17.9972075,-2.792819219
