time,freq,imp,phase
2019/11/14 13:16:36.496,20.0,6184.450691,-84.87167934
2019/11/14 13:16:37.875,30.0,4211.276528,-84.84216492
2019/11/14 13:16:39.078,40.0,3211.333113,-84.82980347
2019/11/14 13:16:40.063,50.0,2593.85955,-84.68276596
2019/11/14 13:16:41.084,60.0,2182.794946,-84.47168553
2019/11/14 13:16:41.883,70.0,1885.273508,-84.41875015
2019/11/14 13:16:42.624,80.0,1660.274569,-84.31666596
2019/11/14 13:16:43.252,90.0,1485.838659,-84.17792871
2019/11/14 13:16:43.938,100.0,1343.709402,-84.05376158
2019/11/14 13:16:44.394,112.2018454301963,1205.575924,-83.91008902
2019/11/14 13:16:44.851,125.89254117941675,1080.709649,-83.72735458
2019/11/14 13:16:45.259,141.2537544622754,968.7326271,-83.4828901
2019/11/14 13:16:45.621,158.48931924611142,869.0290739,-83.24634887
2019/11/14 13:16:46.049,177.82794100389228,779.5158318,-82.97969033
2019/11/14 13:16:46.404,199.52623149688787,699.4532861,-82.66094306
2019/11/14 13:16:46.736,223.872113856834,627.4262508,-82.31528767
2019/11/14 13:16:47.059,251.18864315095797,563.2141137,-81.95876714
2019/11/14 13:16:47.359,281.8382931264455,505.7933055,-81.53795652
2019/11/14 13:16:47.644,316.22776601683796,454.452271,-81.08453007
2019/11/14 13:16:47.915,354.8133892335753,408.4580594,-80.58386263
2019/11/14 13:16:48.192,398.1071705534973,367.4339318,-80.04752028
2019/11/14 13:16:48.468,446.683592150963,330.6855001,-79.44773647
2019/11/14 13:16:48.742,501.18723362727246,297.9153556,-78.81630624
2019/11/14 13:16:48.993,562.341325190349,268.6226043,-78.12718375
2019/11/14 13:16:49.293,630.957344480193,242.4716986,-77.44191474
2019/11/14 13:16:49.545,707.945784384138,219.0950375,-76.68329778
2019/11/14 13:16:49.790,794.3282347242813,198.3026248,-75.87063704
2019/11/14 13:16:50.022,891.2509381337459,179.6082416,-75.05463557
2019/11/14 13:16:50.254,1000.0,162.8978459,-74.23669677
2019/11/14 13:16:50.432,1122.018454301963,147.8699464,-73.39892157
2019/11/14 13:16:50.623,1258.9254117941675,134.4285987,-72.53750375
2019/11/14 13:16:50.819,1412.5375446227554,122.1866199,-71.66712879
2019/11/14 13:16:50.985,1584.893192461114,111.2267088,-70.77455131
2019/11/14 13:16:51.171,1778.2794100389228,101.3039103,-69.85958359
2019/11/14 13:16:51.342,1995.2623149688789,92.3088626,-68.89522641
2019/11/14 13:16:51.507,2238.72113856834,84.13556144,-67.86883686
2019/11/14 13:16:51.677,2511.886431509582,76.75727709,-66.77668357
2019/11/14 13:16:51.842,2818.382931264455,70.09273469,-65.61514098
2019/11/14 13:16:52.008,3162.2776601683795,64.03971324,-64.32957854
2019/11/14 13:16:52.177,3548.133892335753,58.59474704,-62.95233494
2019/11/14 13:16:52.339,3981.0717055349733,53.68058993,-61.44583669
2019/11/14 13:16:52.505,4466.835921509635,49.27933,-59.83055477
2019/11/14 13:16:52.675,5011.872336272725,45.33731697,-58.08418689
2019/11/14 13:16:52.844,5623.413251903491,41.82178497,-56.21663298
2019/11/14 13:16:53.007,6309.57344480193,38.67173865,-54.22248421
2019/11/14 13:16:53.175,7079.457843841381,35.88149443,-52.12381534
2019/11/14 13:16:53.339,7943.282347242822,33.40648329,-49.91817628
2019/11/14 13:16:53.505,8912.509381337459,31.21735435,-47.59992734
2019/11/14 13:16:53.659,10000.0,29.28747313,-45.22339746
2019/11/14 13:16:53.830,11220.184543019654,27.59302057,-42.75735438
2019/11/14 13:16:53.976,12589.254117941662,26.11396632,-40.25814252
2019/11/14 13:16:54.125,14125.375446227554,24.82930854,-37.73021951
2019/11/14 13:16:54.277,15848.93192461114,23.72520028,-35.21061953
2019/11/14 13:16:54.422,17782.794100389227,22.7766281,-32.7215336
2019/11/14 13:16:54.576,19952.62314968883,21.95818342,-30.26955902
2019/11/14 13:16:54.727,22387.21138568338,21.26421473,-27.89553956
2019/11/14 13:16:54.874,25118.864315095823,20.68055301,-25.60642586
2019/11/14 13:16:55.024,28183.82931264455,20.18916652,-23.44184196
2019/11/14 13:16:55.177,31622.776601683792,19.77621141,-21.39658563
2019/11/14 13:16:55.327,35481.3389233576,19.4259167,-19.47776243
2019/11/14 13:16:55.475,39810.71705534969,19.13509143,-17.68243015
2019/11/14 13:16:55.627,44668.359215096345,18.89555443,-16.03270299
2019/11/14 13:16:55.774,50118.72336272725,18.69211143,-14.51957318
2019/11/14 13:16:55.924,56234.13251903491,18.52596525,-13.13319231
2019/11/14 13:16:56.077,63095.73444801943,18.39112704,-11.8563853
2019/11/14 13:16:56.223,70794.57843841374,18.27550004,-10.70339483
2019/11/14 13:16:56.371,79432.82347242821,18.18339146,-9.664921134
2019/11/14 13:16:56.527,89125.0938133746,18.10150755,-8.725535026
2019/11/14 13:16:56.670,100000.0,18.03681484,-7.867356367
2019/11/14 13:16:56.806,112201.84543019652,17.98251474,-7.102647425
2019/11/14 13:16:56.975,125892.54117941661,17.93278662,-6.429373274
2019/11/14 13:16:57.122,141253.75446227554,17.89762508,-5.807673377
2019/11/14 13:16:57.272,158489.3192461114,17.86365552,-5.278642373
2019/11/14 13:16:57.428,177827.94100389228,17.83569739,-4.782503127
2019/11/14 13:16:57.571,199526.2314968883,17.80786087,-4.359295176
2019/11/14 13:16:57.707,223872.11385683378,17.79501162,-3.969936233
2019/11/14 13:16:57.876,251188.6431509582,17.7710048,-3.657409016
2019/11/14 13:16:58.023,281838.2931264455,17.75951603,-3.360334274
2019/11/14 13:16:58.172,316227.7660168379,17.75087515,-3.107392716
2019/11/14 13:16:58.328,354813.389233576,17.73772201,-2.911630138
2019/11/14 13:16:58.471,398107.1705534969,17.73345279,-2.717174049
2019/11/14 13:16:58.607,446683.5921509635,17.72598832,-2.581332329
2019/11/14 13:16:58.776,501187.2336272725,17.72371066,-2.452502235
2019/11/14 13:16:58.923,562341.3251903491,17.71455937,-2.368284636
2019/11/14 13:16:59.072,630957.3444801943,17.71380459,-2.316694186
2019/11/14 13:16:59.228,707945.7843841374,17.71214941,-2.2916719
2019/11/14 13:16:59.371,794328.2347242822,17.71818323,-2.288468125
2019/11/14 13:16:59.507,891250.9381337459,17.7143983,-2.319637073
2019/11/14 13:16:59.676,1000000.0,17.72098065,-2.377101901
