time,freq,imp,phase
2019/11/14 14:06:12.720,20.0,10766.53595,-84.3472933
2019/11/14 14:06:14.123,30.0,7335.273521,-84.79204176
2019/11/14 14:06:15.560,40.0,5591.560374,-85.06376322
2019/11/14 14:06:16.543,50.0,4510.834553,-85.15469209
2019/11/14 14:06:17.407,60.0,3787.412474,-85.20476775
2019/11/14 14:06:18.214,70.0,3270.851162,-85.30923274
2019/11/14 14:06:18.955,80.0,2877.715977,-85.34409662
2019/11/14 14:06:19.583,90.0,2571.598711,-85.36183
2019/11/14 14:06:20.375,100.0,2323.729747,-85.37821832
2019/11/14 14:06:20.841,112.2018454301963,2080.683094,-85.2931226
2019/11/14 14:06:21.298,125.89254117941675,1861.562978,-85.25871595
2019/11/14 14:06:21.706,141.2537544622754,1665.705405,-85.22427361
2019/11/14 14:06:22.068,158.48931924611142,1491.588162,-85.10941959
2019/11/14 14:06:22.434,177.82794100389228,1335.437497,-84.98486294
2019/11/14 14:06:22.789,199.52623149688787,1195.509249,-84.88079299
2019/11/14 14:06:23.121,223.872113856834,1070.059979,-84.68143604
2019/11/14 14:06:23.444,251.18864315095797,957.8908157,-84.49118921
2019/11/14 14:06:23.756,281.8382931264455,857.8130786,-84.26369495
2019/11/14 14:06:24.085,316.22776601683796,768.11625,-84.00494869
2019/11/14 14:06:24.374,354.8133892335753,687.9808574,-83.70541783
2019/11/14 14:06:24.654,398.1071705534973,616.3461844,-83.37054892
2019/11/14 14:06:24.934,446.683592150963,552.2768654,-82.99496074
2019/11/14 14:06:25.197,501.18723362727246,494.9834758,-82.5605248
2019/11/14 14:06:25.471,562.341325190349,444.1052818,-82.08133945
2019/11/14 14:06:25.730,630.957344480193,398.5287794,-81.52787514
2019/11/14 14:06:25.990,707.945784384138,358.0473166,-80.98414419
2019/11/14 14:06:26.227,794.3282347242813,321.7882671,-80.35764763
2019/11/14 14:06:26.472,891.2509381337459,289.4815812,-79.68733209
2019/11/14 14:06:26.712,1000.0,260.707196,-78.97128207
2019/11/14 14:06:26.928,1122.018454301963,235.0728784,-78.18940317
2019/11/14 14:06:27.118,1258.9254117941675,212.3291777,-77.4138877
2019/11/14 14:06:27.316,1412.5375446227554,191.8912998,-76.59631875
2019/11/14 14:06:27.483,1584.893192461114,173.7662934,-75.7380488
2019/11/14 14:06:27.669,1778.2794100389228,157.5389154,-74.89537798
2019/11/14 14:06:27.839,1995.2623149688789,142.9372831,-74.04753284
2019/11/14 14:06:28.004,2238.72113856834,129.8224876,-73.1708286
2019/11/14 14:06:28.174,2511.886431509582,117.9952936,-72.30163043
2019/11/14 14:06:28.339,2818.382931264455,107.3865222,-71.40495157
2019/11/14 14:06:28.505,3162.2776601683795,97.69465146,-70.50312536
2019/11/14 14:06:28.674,3548.133892335753,88.93472059,-69.56003172
2019/11/14 14:06:28.837,3981.0717055349733,81.00278717,-68.55291278
2019/11/14 14:06:29.003,4466.835921509635,73.8139122,-67.46837205
2019/11/14 14:06:29.172,5011.872336272725,67.30664605,-66.30306251
2019/11/14 14:06:29.341,5623.413251903491,61.42726088,-65.02674353
2019/11/14 14:06:29.505,6309.57344480193,56.1166356,-63.65028809
2019/11/14 14:06:29.673,7079.457843841381,51.36721428,-62.13433659
2019/11/14 14:06:29.852,7943.282347242822,47.09658835,-60.49422219
2019/11/14 14:06:30.020,8912.509381337459,43.262484,-58.71998113
2019/11/14 14:06:30.174,10000.0,39.84700281,-56.81297757
2019/11/14 14:06:30.325,11220.184543019654,36.81573856,-54.77914919
2019/11/14 14:06:30.473,12589.254117941662,34.11428415,-52.62779183
2019/11/14 14:06:30.623,14125.375446227554,31.71631856,-50.34952398
2019/11/14 14:06:30.775,15848.93192461114,29.61948393,-47.98526237
2019/11/14 14:06:30.920,17782.794100389227,27.77215784,-45.52475176
2019/11/14 14:06:31.074,19952.62314968883,26.15467821,-42.9918316
2019/11/14 14:06:31.225,22387.21138568338,24.74283317,-40.39929677
2019/11/14 14:06:31.372,25118.864315095823,23.52641357,-37.79100808
2019/11/14 14:06:31.522,28183.82931264455,22.47794952,-35.18516637
2019/11/14 14:06:31.675,31622.776601683792,21.58408394,-32.61466877
2019/11/14 14:06:31.825,35481.3389233576,20.82666592,-30.08984252
2019/11/14 14:06:31.975,39810.71705534969,20.18699429,-27.66549425
2019/11/14 14:06:32.125,44668.359215096345,19.64714372,-25.32351764
2019/11/14 14:06:32.272,50118.72336272725,19.18873426,-23.11352652
2019/11/14 14:06:32.421,56234.13251903491,18.81745995,-21.03929539
2019/11/14 14:06:32.575,63095.73444801943,18.50600367,-19.09156634
2019/11/14 14:06:32.721,70794.57843841374,18.24989897,-17.28326226
2019/11/14 14:06:32.869,79432.82347242821,18.03544704,-15.63474046
2019/11/14 14:06:33.026,89125.0938133746,17.86155295,-14.11648805
2019/11/14 14:06:33.168,100000.0,17.71986564,-12.71906809
2019/11/14 14:06:33.304,112201.84543019652,17.60112134,-11.45688481
2019/11/14 14:06:33.473,125892.54117941661,17.50657202,-10.31259607
2019/11/14 14:06:33.620,141253.75446227554,17.42545876,-9.285256237
2019/11/14 14:06:33.770,158489.3192461114,17.36060249,-8.36432938
2019/11/14 14:06:33.925,177827.94100389228,17.30747648,-7.543173349
2019/11/14 14:06:34.068,199526.2314968883,17.2621382,-6.782916655
2019/11/14 14:06:34.204,223872.11385683378,17.23090845,-6.112494159
2019/11/14 14:06:34.373,251188.6431509582,17.19720881,-5.524353523
2019/11/14 14:06:34.520,281838.2931264455,17.17444981,-4.991515694
2019/11/14 14:06:34.669,316227.7660168379,17.15404516,-4.525139101
2019/11/14 14:06:34.846,354813.389233576,17.13868663,-4.132865192
2019/11/14 14:06:34.985,398107.1705534969,17.12413311,-3.741443888
2019/11/14 14:06:35.121,446683.5921509635,17.11210334,-3.451362215
2019/11/14 14:06:35.290,501187.2336272725,17.10711096,-3.163396697
2019/11/14 14:06:35.437,562341.3251903491,17.0959445,-2.915466378
2019/11/14 14:06:35.586,630957.3444801943,17.09402954,-2.721533852
2019/11/14 14:06:35.742,707945.7843841374,17.08764862,-2.553191212
2019/11/14 14:06:35.884,794328.2347242822,17.08817749,-2.42843952
2019/11/14 14:06:36.021,891250.9381337459,17.09019965,-2.330771343
2019/11/14 14:06:36.189,1000000.0,17.09547738,-2.241520398
