time,freq,imp,phase
2019/11/14 13:16:59.831,20.0,6192.133126,-84.882659
2019/11/14 13:17:01.209,30.0,4216.05177,-84.86144409
2019/11/14 13:17:02.412,40.0,3211.327976,-84.69073507
2019/11/14 13:17:03.396,50.0,2597.815568,-84.68071972
2019/11/14 13:17:04.417,60.0,2180.66086,-84.59568474
2019/11/14 13:17:05.216,70.0,1886.532277,-84.43426506
2019/11/14 13:17:05.957,80.0,1661.239079,-84.31692389
2019/11/14 13:17:06.690,90.0,1486.138417,-84.19225457
2019/11/14 13:17:07.387,100.0,1345.26072,-84.07328714
2019/11/14 13:17:07.843,112.2018454301963,1206.341225,-83.87555683
2019/11/14 13:17:08.300,125.89254117941675,1080.878515,-83.71374752
2019/11/14 13:17:08.709,141.2537544622754,969.2693242,-83.52563543
2019/11/14 13:17:09.070,158.48931924611142,869.2616173,-83.27835386
2019/11/14 13:17:09.498,177.82794100389228,779.7028653,-83.01406305
2019/11/14 13:17:09.853,199.52623149688787,699.5206913,-82.7056534
2019/11/14 13:17:10.185,223.872113856834,627.71253,-82.36606417
2019/11/14 13:17:10.508,251.18864315095797,563.3803594,-81.98303173
2019/11/14 13:17:10.809,281.8382931264455,505.9274541,-81.57412155
2019/11/14 13:17:11.093,316.22776601683796,454.5903527,-81.11612412
2019/11/14 13:17:11.365,354.8133892335753,408.5756237,-80.61483386
2019/11/14 13:17:11.642,398.1071705534973,367.4845598,-80.06280412
2019/11/14 13:17:11.917,446.683592150963,330.8188944,-79.48445975
2019/11/14 13:17:12.192,501.18723362727246,297.9752993,-78.82291074
2019/11/14 13:17:12.443,562.341325190349,268.737157,-78.15752523
2019/11/14 13:17:12.742,630.957344480193,242.4740812,-77.46399444
2019/11/14 13:17:12.995,707.945784384138,219.1753829,-76.69900123
2019/11/14 13:17:13.239,794.3282347242813,198.3322977,-75.8889722
2019/11/14 13:17:13.479,891.2509381337459,179.6444643,-75.08833902
2019/11/14 13:17:13.705,1000.0,162.9332029,-74.26814026
2019/11/14 13:17:13.882,1122.018454301963,147.9315267,-73.41942244
2019/11/14 13:17:14.072,1258.9254117941675,134.3858394,-72.54598325
2019/11/14 13:17:14.269,1412.5375446227554,122.2173047,-71.67709102
2019/11/14 13:17:14.435,1584.893192461114,111.2346916,-70.7988055
2019/11/14 13:17:14.621,1778.2794100389228,101.3173649,-69.88474356
2019/11/14 13:17:14.792,1995.2623149688789,92.30847567,-68.91417843
2019/11/14 13:17:14.957,2238.72113856834,84.13883602,-67.90250769
2019/11/14 13:17:15.127,2511.886431509582,76.75627496,-66.80196978
2019/11/14 13:17:15.293,2818.382931264455,70.0836261,-65.62393036
2019/11/14 13:17:15.458,3162.2776601683795,64.02904216,-64.36154246
2019/11/14 13:17:15.628,3548.133892335753,58.58913717,-62.97392728
2019/11/14 13:17:15.790,3981.0717055349733,53.67229248,-61.47480714
2019/11/14 13:17:15.955,4466.835921509635,49.27071001,-59.84945571
2019/11/14 13:17:16.125,5011.872336272725,45.3231349,-58.10515669
2019/11/14 13:17:16.294,5623.413251903491,41.80747492,-56.24319409
2019/11/14 13:17:16.458,6309.57344480193,38.65854727,-54.24206069
2019/11/14 13:17:16.625,7079.457843841381,35.86688251,-52.13588114
2019/11/14 13:17:16.789,7943.282347242822,33.38761384,-49.93223294
2019/11/14 13:17:16.956,8912.509381337459,31.19973308,-47.61907573
2019/11/14 13:17:17.109,10000.0,29.26939244,-45.24169695
2019/11/14 13:17:17.280,11220.184543019654,27.58112286,-42.76809886
2019/11/14 13:17:17.426,12589.254117941662,26.10107683,-40.2770688
2019/11/14 13:17:17.576,14125.375446227554,24.81562654,-37.73557912
2019/11/14 13:17:17.728,15848.93192461114,23.71324982,-35.20905739
2019/11/14 13:17:17.873,17782.794100389227,22.76262177,-32.72790658
2019/11/14 13:17:18.026,19952.62314968883,21.94692693,-30.2703963
2019/11/14 13:17:18.178,22387.21138568338,21.25115734,-27.88573379
2019/11/14 13:17:18.324,25118.864315095823,20.66836012,-25.6109591
2019/11/14 13:17:18.475,28183.82931264455,20.17610551,-23.44727907
2019/11/14 13:17:18.628,31622.776601683792,19.76360447,-21.39537916
2019/11/14 13:17:18.778,35481.3389233576,19.41540413,-19.4665728
2019/11/14 13:17:18.926,39810.71705534969,19.12157188,-17.70054575
2019/11/14 13:17:19.078,44668.359215096345,18.88926526,-16.03132875
2019/11/14 13:17:19.225,50118.72336272725,18.68326792,-14.52252914
2019/11/14 13:17:19.374,56234.13251903491,18.51686967,-13.12948912
2019/11/14 13:17:19.528,63095.73444801943,18.37881145,-11.86739695
2019/11/14 13:17:19.673,70794.57843841374,18.26744816,-10.69862702
2019/11/14 13:17:19.822,79432.82347242821,18.17166112,-9.649469129
2019/11/14 13:17:19.998,89125.0938133746,18.09081079,-8.722817149
2019/11/14 13:17:20.137,100000.0,18.02332909,-7.857939001
2019/11/14 13:17:20.273,112201.84543019652,17.97255832,-7.0996253
2019/11/14 13:17:20.442,125892.54117941661,17.92143289,-6.418359043
2019/11/14 13:17:20.589,141253.75446227554,17.88542308,-5.81498503
2019/11/14 13:17:20.739,158489.3192461114,17.85476896,-5.264605942
2019/11/14 13:17:20.894,177827.94100389228,17.8230022,-4.782661246
2019/11/14 13:17:21.037,199526.2314968883,17.80117857,-4.35967844
2019/11/14 13:17:21.173,223872.11385683378,17.78323651,-3.962297997
2019/11/14 13:17:21.342,251188.6431509582,17.76651659,-3.643377505
2019/11/14 13:17:21.489,281838.2931264455,17.74979099,-3.339493127
2019/11/14 13:17:21.638,316227.7660168379,17.74054427,-3.097572163
2019/11/14 13:17:21.815,354813.389233576,17.72928364,-2.892512509
2019/11/14 13:17:21.954,398107.1705534969,17.7192584,-2.70358157
2019/11/14 13:17:22.090,446683.5921509635,17.71296571,-2.556578192
2019/11/14 13:17:22.259,501187.2336272725,17.70872307,-2.432558996
2019/11/14 13:17:22.406,562341.3251903491,17.70462843,-2.352948641
2019/11/14 13:17:22.555,630957.3444801943,17.7038857,-2.283707144
2019/11/14 13:17:22.711,707945.7843841374,17.69930098,-2.263532432
2019/11/14 13:17:22.853,794328.2347242822,17.702394,-2.247088381
2019/11/14 13:17:22.990,891250.9381337459,17.70263878,-2.26250963
2019/11/14 13:17:23.158,1000000.0,17.70402696,-2.323846307
