time,freq,imp,phase
2019/11/14 13:41:35.157,20.0,10618.75588,-81.90486749
2019/11/14 13:41:36.532,30.0,7315.58522,-82.63984626
2019/11/14 13:41:37.969,40.0,5598.290161,-82.99006924
2019/11/14 13:41:38.953,50.0,4548.346328,-83.42225575
2019/11/14 13:41:39.816,60.0,3839.27194,-83.67232681
2019/11/14 13:41:40.623,70.0,3316.058871,-83.7656879
2019/11/14 13:41:41.363,80.0,2924.364639,-83.87555901
2019/11/14 13:41:41.992,90.0,2615.637502,-83.94853889
2019/11/14 13:41:42.785,100.0,2367.46312,-83.99865855
2019/11/14 13:41:43.250,112.2018454301963,2121.423357,-84.10010657
2019/11/14 13:41:43.708,125.89254117941675,1902.971432,-84.07026548
2019/11/14 13:41:44.106,141.2537544622754,1705.74948,-84.11008745
2019/11/14 13:41:44.478,158.48931924611142,1529.306556,-84.06969899
2019/11/14 13:41:44.844,177.82794100389228,1370.578228,-84.02633485
2019/11/14 13:41:45.199,199.52623149688787,1228.077059,-83.9460665
2019/11/14 13:41:45.531,223.872113856834,1099.980997,-83.84647034
2019/11/14 13:41:45.854,251.18864315095797,985.4895882,-83.7004915
2019/11/14 13:41:46.171,281.8382931264455,883.1634196,-83.52640572
2019/11/14 13:41:46.533,316.22776601683796,791.5117759,-83.31036598
2019/11/14 13:41:46.827,354.8133892335753,709.3595828,-83.07110592
2019/11/14 13:41:47.116,398.1071705534973,635.884289,-82.77543137
2019/11/14 13:41:47.392,446.683592150963,570.1234661,-82.43775717
2019/11/14 13:41:47.666,501.18723362727246,511.3037507,-82.0445844
2019/11/14 13:41:47.917,562.341325190349,458.916104,-81.60924273
2019/11/14 13:41:48.172,630.957344480193,412.0597062,-81.13187829
2019/11/14 13:41:48.433,707.945784384138,370.1111194,-80.59698322
2019/11/14 13:41:48.670,794.3282347242813,332.7173695,-79.98882047
2019/11/14 13:41:48.915,891.2509381337459,299.4240764,-79.34918539
2019/11/14 13:41:49.156,1000.0,269.6630292,-78.66532343
2019/11/14 13:41:49.370,1122.018454301963,243.1962317,-77.92321934
2019/11/14 13:41:49.561,1258.9254117941675,219.5417819,-77.12731035
2019/11/14 13:41:49.741,1412.5375446227554,198.4846177,-76.31101734
2019/11/14 13:41:49.907,1584.893192461114,179.7016698,-75.4902013
2019/11/14 13:41:50.089,1778.2794100389228,162.8790666,-74.63696426
2019/11/14 13:41:50.251,1995.2623149688789,147.8194803,-73.75538317
2019/11/14 13:41:50.437,2238.72113856834,134.2206033,-72.85706198
2019/11/14 13:41:50.600,2511.886431509582,122.0290879,-71.97054185
2019/11/14 13:41:50.766,2818.382931264455,111.0500602,-71.05083486
2019/11/14 13:41:50.932,3162.2776601683795,101.1045257,-70.12433163
